Main,ScriptKey,LineKey,Background,Actor,AnimState,DotAnim,DotExpression,TextType,KorText,EngText,NextLineKey,AnimScene,AfterScript,DeathNote,LocTable,LocKey
1,79,34,main_door_open,Player,Main,,,text,그것을 용인한 이 무심한 세계를?,And this indifferent world\nthat allowed it?,35,,,,Main_Ch14,M14_L0034
1,79,35,main_door_open,Dot,Main,,face_eyeroll2,text,......,......,36,,,,Main_Ch14,M14_L0035
1,79,36,main_door_open,Dot,Main,,face_blink,text,너에게 언제 한번 이야기한 적 있었을 거야. 달에서 사형 선고를 받던 날에 대해서.,I once told you about that day on the Moon\nwhen I was sentenced to death.,37,,,,Main_Ch14,M14_L0036
1,79,37,main_door_open,Dot,Main,,,text,"그 회백색 땅덩이에 앉아 한참이고 우주를 바라보았을 때,","When I sat on the pale, colorless ground,\nstaring at the universe for ages,",38,,,,Main_Ch14,M14_L0037
1,79,38,main_door_open,Dot,Main,,,text,난 분명 무언가를 봤다고 생각했어.,I thought I saw something.,39,,,,Main_Ch14,M14_L0038
1,79,39,main_door_open,Dot,Main,,,text,"반짝이는 별도, 죽어 가는 운석도 아닌,","Not a shining star, or a dying meteor,",40,,,,Main_Ch14,M14_L0039
1,79,40,main_door_open,Dot,Main,,,text,"형체도, 이름도 없이 거칠고 고요한 암흑\n속에서 나풀거리기만 하던 무언가를.","but something shapeless, nameless....\nfluttering in the rough, silent dark.",41,,,,Main_Ch14,M14_L0040
1,79,41,main_door_open,Dot,Main,,,text,나의 상상력이 그려 낸 환각이었을까?\n혹은 우주에 대한 공포를 이겨 내기 위한 환상?,Was it a figment of my imagination?\nSomething I conjured to overcome my fears?,42,,,,Main_Ch14,M14_L0041
1,79,42,main_door_open,Player,Main,,,selection,정말 반짝이는 별이었을지도 몰라.|정말 죽어 가는 운석이었을지도 몰라.,Maybe it really was a shining star.|Maybe it really was a dying meteor.,43|43,,,sun|moon,Main_Ch14,M14_L0042
1,79,43,main_door_open,Dot,Main,body_bounce,face_thinking,text,"히히, 내 눈에 묻은, 채 닦이지 않은 분필 가루였을지도 모르지!",Or maybe just a bit of chalk dust\nclinging to my eyes! Hehe.,44,,,,Main_Ch14,M14_L0043
1,79,44,main_door_open,Dot,Main,body_default1,face_close_turn,text,"하지만 <nickname>, 너희 인간들을 보며 나는 마침내 깨달아.","But <nickname>. Watching you humans,\nI’ve finally understood.",45,,,,Main_Ch14,M14_L0044
1,79,45,main_door_open,Dot,Main,,face_close,text,그 ‘나풀거리던 무언가’는....,That ‘flutter’ was in fact...,46,,,,Main_Ch14,M14_L0045
1,79,46,main_door_open,Dot,Main,,face_open,text,사실 아무것도 아니었다는 걸.,Nothing.,47,,,,Main_Ch14,M14_L0046
1,79,47,main_door_open,Player,Main,,face_blink,text,아무것도 아니었다고?,Nothing?,48,,,,Main_Ch14,M14_L0047
1,79,48,main_door_open,Dot,Main,,,text,응.,Yes.,49,,,,Main_Ch14,M14_L0048
1,79,49,main_door_open,Dot,Main,,,text,그건 정말 아무것도 아니었어.,It was nothing at all.,50,,,,Main_Ch14,M14_L0049
1,79,50,main_door_open,Dot,Main,,,text,그럼에도 나에게는 소중했어.,And yet it meant the world to me.,51,,,,Main_Ch14,M14_L0050
1,79,51,main_door_open,Dot,Main,,,text,"우주를 똑바로 바라볼 수 있게 해 주었고,",It let me look straight into the universe.,52,,,,Main_Ch14,M14_L0051
1,79,52,main_door_open,Dot,Main,,,text,"‘저 밖엔 나를 꿈으로 삼아 줄 누군가가 존재할지도\n모른다’는 가능성을 있는 그대로 포착하게 해 주었고,",It let me seize the possibility that\nsomewhere out there I might be a dream.,53,,,,Main_Ch14,M14_L0052
1,79,53,main_door_open,Dot,Main,,,text,결국 나의 인간 친구를 만나게 해 주었으니까.,"And at last, it led me to\nmy human friend.",54,,,,Main_Ch14,M14_L0053
1,79,54,main_door_open,Dot,Main,,,text,"이건 그게 ‘무언가’였든 ‘아무것도’ 아니었든\n간에 결코 변하지 않을 사실이고,","Whether it was something or nothing,\nthat truth will never change.",55,,,,Main_Ch14,M14_L0054
1,79,55,main_door_open,Dot,Main,,,text,나는 그걸 깨닫고서야 숨이 뻥 하고 뚫리는 자유로움을 느꼈어.,"When I realized that, I felt... free.",56,,,,Main_Ch14,M14_L0055
1,79,56,main_door_open,Player,Main,,,text,그때 혼란스러워하던 뭉치가 기억 나네.\n달에서의 과거를 또 다른 시선으로 바라볼 수 있게 되었구나.,I remember how shaken you were. And\nnow you can see your past in a new light.,57,,,,Main_Ch14,M14_L0056
1,79,57,main_door_open,Player,Main,,,text,자유로워졌다니 다행이야.,I’m glad you’re free now.,58,,,,Main_Ch14,M14_L0057
1,79,58,main_door_open,Dot,Main,,,text,의미의 가죽을 벗겨 내고 나면 남는 것은 아무것도 없어.,"When you peel away the layer of meaning,\nthere’s nothing under it.",59,,,,Main_Ch14,M14_L0058
1,79,59,main_door_open,Dot,Main,,,text,내가 매일 산책하러 나가는 길은\n커다란 지구에 깔린 수십만 개 길 중 하나.,The path I walk on each day is one among\nhundreds of thousands on this vast planet.,60,,,,Main_Ch14,M14_L0059
1,79,60,main_door_open,Dot,Main,,,text,뒤집히거나 가루가 되어 버린대도\n비슷한 다른 길을 걸으면 그만일 거야.,"Even if it were overturned or ground\nto dust, the world would keep spinning.",61,,,,Main_Ch14,M14_L0060
1,79,61,main_door_open,Dot,Main,,,text,"내 친구였던 빵 곰팡이는 수천억 마리 균류 중 하나이며,\n대부분의 인간들에겐 불쾌감만을 주는 존재.","My friend, the mold, is one among billions of fungi.\nAnd to most humans, an object of disgust.",62,,,,Main_Ch14,M14_L0061
1,79,62,main_door_open,Dot,Main,,,text,"행복, 슬픔, 사랑, 불안... 내 삶 전반을 뒤흔들어 왔던 감정들조차","Happiness, sorrow, love, anxiety...\nEmotions that shook me to my core...",63,,,,Main_Ch14,M14_L0062
1,79,63,main_door_open,Dot,Main,,,text,‘과학적으로’는 체내의 화학 작용이 불러 일으키는 착각일 뿐이래.,"‘Scientifically’, they’re just illusions sparked\nby chemical reactions within the body.",64,,,,Main_Ch14,M14_L0063
1,79,64,main_door_open,Dot,Main,,,text,"너마저 그렇다면 걸 받아들이긴 싫었지만,","I hated to admit it, especially\nwhen it came to you,",65,,,,Main_Ch14,M14_L0064
1,79,65,main_door_open,Dot,Main,,,text,결국\n모든 생물은 죽음을 향해 달려가고 있는 예비-사체였지.,"but in the end every living being is just\na carcass-to-be, sprinting toward death.",66,,,,Main_Ch14,M14_L0065
1,79,66,main_door_open,Dot,Main,,face_eyeroll3,text,...물론 나조차도.,... Including me.,67,,,,Main_Ch14,M14_L0066
1,79,67,main_door_open,Dot,Main,,face_eyeroll3_stay,text,도무지 이해하기 어려운 일이야.,It’s impossible to fathom.,68,,,,Main_Ch14,M14_L0067
1,79,68,main_door_open,Player,Main,,face_eyeroll3_stay,text,"응... 혼란스럽고, 끔찍하고, 어지러운 일이지.","Yes. Confusing, horrible, reeling.",69,,,,Main_Ch14,M14_L0068
1,79,69,main_door_open,Dot,Main,,face_blink,text,하지만... 어쩌면...,But... maybe...,70,,,,Main_Ch14,M14_L0069
1,79,70,main_door_open,Dot,Main,,,text,"이 어지러움을 온전히 받아들이고 난다면,",When we accept the reeling sensation,71,,,,Main_Ch14,M14_L0070
1,79,71,main_door_open,Dot,Main,,,text,그것이야말로 우리의 자유로움이 될 수 있지 않을까?,maybe it will set us free.,72,,,,Main_Ch14,M14_L0071
1,79,72,main_door_open,Player,Main,,,text,자유로움이라니?,Free?,73,,,,Main_Ch14,M14_L0072
1,79,73,main_door_open,Dot,Main,,,text,... 모든 게 무의미하기에,... Nothing has meaning.,74,,,,Main_Ch14,M14_L0073
1,79,74,main_door_open,Dot,Main,,,text,우린 자유롭게 의미를 붙일 수 있어.,So we are free to create it.,75,,,,Main_Ch14,M14_L0074
1,79,75,main_door_open,Dot,Main,,,text,모든 게 무가치하기에,Nothing has value.,76,,,,Main_Ch14,M14_L0075
1,79,76,main_door_open,Dot,Main,,,text,우린 자유롭게 가치를 덧그릴 수 있어.,So we can paint it anew.,77,,,,Main_Ch14,M14_L0076
1,79,77,main_door_open,Dot,Main,,,text,그렇게 의미를 붙이다 보면 그것이 실상\n무의미하단 사실은 중요하지 않아져.,"And as we keep doing so, the fact that\nit’s meaningless no longer matters.",78,,,,Main_Ch14,M14_L0077
1,79,78,main_door_open,Dot,Main,,,text,오로지 선택할 자유만이 남는 거야.,Then all that’s left will be your freedom to choose.,79,,,,Main_Ch14,M14_L0078
1,79,79,main_door_open,Dot,Main,,,text,"무의미의 백지 위에서, 어떤 의미를 어떻게 좇을 것인가?","On the blank page, what meaning\nwill you chase—and how?",80,,,,Main_Ch14,M14_L0079
1,79,80,main_door_open,Player,Main,,,selection,내가 사랑하는 사람들을 어떤 마음으로 물들일 수 있을까?|나의 죽음 이후에도 지속될 세계에 무엇을 남길 수 있을까?,What mark will I leave on the ones I love?|What can I leave that will live on after my time?,81|81,,,sun|moon,Main_Ch14,M14_L0080
1,79,81,main_door_open,Dot,Main,,,text,.....,.....,82,,,,Main_Ch14,M14_L0081
1,79,82,main_door_open,Dot,Main,,,text,"닿을 수 없는 신기루임을 알면서도 좇길 선택했다는 건,\n닿을 수 없다는 사실 자체에 대한 순수한 반항이며.",Knowing something is a mirage and taking\nto the chase anyway. The purest act of rebellion.,83,,,,Main_Ch14,M14_L0082
1,79,83,main_door_open,Dot,Main,,,text,그 신기루로 향하는 길 자체를 사랑할 줄 안다는 것.,As is loving the path to that mirage.,84,,,,Main_Ch14,M14_L0083
1,79,84,main_door_open,Dot,Main,,,text,그러니 나는 내 운명 역시 사랑하겠다고 선택할래.,So I choose to love my fate.,85,,,,Main_Ch14,M14_L0084
1,79,85,main_door_open,Dot,Main,,,text,‘아무것도 아닌’ 동시에,I was fated to be ‘nothing’,86,,,,Main_Ch14,M14_L0085
1,79,86,main_door_open,Dot,Main,,,text,"너의 <selection13>, 그리고 너의\n유일무이한 괴물 친구였던 나의 운명을.","yet became your <13th selection>,\nand your only monster friend.",87,,,,Main_Ch14,M14_L0086
1,79,87,main_door_open,Dot,Main,,,text,그러니 낭떠러지에 가까워지며 체념에 잡아먹히려는\n순간마다 나는 반항으로 몸을 뒤틀 거야.,So I will rebel against the tide of resignation\nthat tries to swallow me as I reach the edge.,88,,,,Main_Ch14,M14_L0087
1,79,88,main_door_open,Dot,,,,text,"나의 산책길을 걸으며 매일마다 사소하게 달라지는 풍경을 관찰했고,",How I took my walks and observed\nthe little changes around me.,89,,,,Main_Ch14,M14_L0088
1,79,89,main_door_open,Dot,Main,,,text,다시는 돌아오지 않을 빵 곰팡이와의 우정을 회상했듯이.,"How I reminisced the bond I shared\nwith my mold friend, now no more.",90,,,,Main_Ch14,M14_L0089
1,79,90,main_door_open,Dot,Main,,,text,"행복, 슬픔, 사랑, 불안... 그 모든 ‘화학 작용’들이 내 몸속에서\n한가득 찰랑이는 감각을 분명하게 만끽했듯이.","Joy, sorrow, love, anxiety... How I cherished\nthose overflowing ‘chemical reactions’.",91,,,,Main_Ch14,M14_L0090
1,79,91,main_door_open,Dot,Main,,,text,"마지막의 마지막까지 지구와, 나의 어둡고 비좁은 모퉁이와,","To the last hour I will gaze on\nEarth, my dark snug corner,",92,,,,Main_Ch14,M14_L0091
1,79,92,main_door_open,Dot,Main,,face_blink,text,나의 가장 근사하고 소중한 친구인 너를 눈에 담을 거야.,"and you. My dearest, greatest friend.",93,,,,Main_Ch14,M14_L0092
1,79,93,main_door_open,Dot,Main,,,text,"답을 찾지 못한단 걸 알면서도 삶과, 죽음과,\n세계와 암흑에 대해 고민하고 또 고민할 거야.","I know there is no answer. Yet I’ll ponder\nlife and death, the world and the dark.",94,,,,Main_Ch14,M14_L0093
1,79,94,main_door_open,Player,Main,,,text,"그게 네가 직접 선택한 너만의 의미, 너만의 자유구나.","So that’s what you chose,\nand what will set you free.",95,,,sun|moon,Main_Ch14,M14_L0094
1,79,95,main_door_open,Player,Main,,,selection,코끝이 찡하고 마음이 뭉클해.|네가 진심으로 자랑스러워.,I’m welling up over here.|I really am proud of you.,96|96,,,,Main_Ch14,M14_L0095
1,79,96,main_door_open,Player,Main,,face_sad,text,그 어떤 무의미도 네가 이렇게 용감한\n괴물이었단 사실을 앗아갈 수는 없을 거야.,No meaningless void could take away\nwhat a brave creature you were.,97,,,,Main_Ch14,M14_L0096
1,79,97,main_door_open,Dot,Main,,face_blink,text,물론 죽음에 대해 생각하면\n금세 몸이 차가워지지만...,The thought of death still chills me...,98,,,,Main_Ch14,M14_L0097
1,79,98,main_door_open,Player,Main,,,text,뭉치 너는 그 두려움마저 아름답고\n반항적인 삶의 일부로 여길 수 있을 것 같아.,"But you already know that fear is a part\nof life, a collage of beauty and rebellion.",99,,,,Main_Ch14,M14_L0098
1,79,99,main_door_open,Dot,Main,body_move,,text,...,...,100,,,,Main_Ch14,M14_L0099
1,79,100,main_door_open,Dot,Main,,,text,"봐, 블랙홀에겐 한입거리도\n안 될 겁쟁이의 반항임에도...","See. This puny, laughable act of rebellion...",101,,,,Main_Ch14,M14_L0100
1,79,101,main_door_open,Dot,Main,body_default1,,text,지켜봐 준 너로 인해 벌써\n곱절은 멋있어졌는걸!,"has already been made\nheroic by you, my spectator!",102,,,,Main_Ch14,M14_L0101
1,79,102,main_door_open,Dot,Main,,,text,"<nickname>, 지금은 이 말이 와닿지 않는대도\n괜찮아. 그치만 나와 약속해 줬으면 좋겠어.","<nickname>, this may seem out of\nthe blue. But I want you to promise me.",103,,,,Main_Ch14,M14_L0102
1,79,103,main_door_open,Dot,Main,,,text,너의 운명을 영원히 이해할 수 없게\n되더라도 그것을 결코 미워하지는 말기를.,"No matter how unfathomable\nyour fate may seem, never hate it.",104,,,,Main_Ch14,M14_L0103
1,79,104,main_door_open,Dot,Main,,,text,네 손아귀의 혼돈을 사랑해 버리는\n방식으로 세계에 가뿐히 반항하기를.,May you rebel by loving the small chaos\nin the palm of your hand.,105,,,,Main_Ch14,M14_L0104
1,79,105,main_door_open,Dot,Main,,,text,연속된 모든 순간들을 온전히 살아 내며,"May you live in every continuous moment,",106,,,,Main_Ch14,M14_L0105
1,79,106,main_door_open,Dot,Main,,,text,"기꺼이 어지럽고, 기꺼이 자유롭기를 바랄게.",and find life reeling and freeing.,107,,,,Main_Ch14,M14_L0106
1,79,107,main_door_open,Dot,Main,,,text,"이것이 너의 괴물 친구가, 두려움에 떨면서도\n너에게 꼭 전하고 싶었던 말이야.","I’m terrified. Still, I wanted you to know this.",108,,,,Main_Ch14,M14_L0107
1,79,108,main_door_open,Player,Main,,,text,...,...,109,,,,Main_Ch14,M14_L0108
1,79,109,main_door_open,Dot,Main,,,text,"이제... 아직 해소되지 않은, 나의 지극히\n 중대하고 비밀스러운 고민에 몰두하러 가 봐야 할 것 같아.",Now... something very private is on\nmy mind that needs resolving.,110,,,,Main_Ch14,M14_L0109
1,79,110,main_door_open,Player,Main,,,text,끝나면 나를 불러 줄 거지?,You’ll call me when you’re done?,111,,,,Main_Ch14,M14_L0110
1,79,111,main_door_open,Dot,Main,body_default1,face_blink,text,"당연하지! 나의 소중한 인간 친구, <nickname>.","Of course! My dearest human\nfriend, <nickname>.",,,anim_reading,,Main_Ch14,M14_L0111
3,80,112,main_door_open,Dot,Main,,face_blink,text,나의 지극히 중대하고 비밀스러운 고민은 바로....,"And that very private thing on\nmy mind was... drumroll, please.",113,,,,Main_Ch14,M14_L0112
3,80,113,main_door_open,Dot,Main,,,text,어떤 색의 꿈이 될 것인가!,What color I would be as a dream!,114,,,,Main_Ch14,M14_L0113
3,80,114,main_door_open,Dot,Main,,,text,"파랑, 빨강, 노랑, 보오라.\n혹은 초록? 주황? 분홍?","Blue, red, yellow, purple...\nGreen? Orange? Pink?",115,,,,Main_Ch14,M14_L0114
3,80,115,main_door_open,Dot,Main,,,text,각자만의 매력이 확고해\n감히 정할 수가 없었어.,They’re each such a character\nthat I simply can’t decide.,116,,,,Main_Ch14,M14_L0115
3,80,116,main_door_open,Dot,Main,,face_staryeyes,text,너에게 조언을 구해 보고 싶은데.....,I’d like to hear what you think.....,117,,,,Main_Ch14,M14_L0116
3,80,117,main_door_open,Player,Main,,,selection,지금 마음이 끌리는 색은 뭐야?|가장 좋아하던 색은 뭐야?,What color calls to you right now?|What used to be your favorite color?,118|119,,,,Main_Ch14,M14_L0117
3,80,118,main_door_open,Dot,Main,,face_thinking,text,파도를 닮은 푸른색이지.,"It’s blue, like the ocean waves.",120,,,,Main_Ch14,M14_L0118
3,80,119,main_door_open,Dot,Main,,face_thinking,text,파도를 닮은 푸른색이었지.,"It was blue, like the ocean waves.",120,,,,Main_Ch14,M14_L0119
3,80,120,main_door_open,Dot,Main,,face_blink,text,파란색을 들여다보고 있으면\n몸속에서 무언가 넘실거려.,Staring into the blue makes\nsomething rise and fall within me.,121,,,,Main_Ch14,M14_L0120
3,80,121,main_door_open,Dot,Main,,,text,그걸 토해 내면 푸른 빛깔 구슬이\n굴러 나올 것만 같았어.,"I felt like if I heaved, blue marbles\nwould come rolling out.",122,,,,Main_Ch14,M14_L0121
3,80,122,main_door_open,Player,Main,,,selection,네 안에 파도가 치고 있나 봐.|... 내 안에도 파도가 있을까?,You must have waves within.|... Do you think there are waves within me?,123|124,,,,Main_Ch14,M14_L0122
3,80,123,main_door_open,Player,Main,,,text,파란색 꿈이 된 뭉치도 궁금한걸.,I wonder what you would\nbe like as a blue dream.,125,,,,Main_Ch14,M14_L0123
3,80,124,main_door_open,Player,Main,,,text,가끔 파도처럼 울컥이는 감정들이 느껴지거든.,"Sometimes my emotions\nswell like the tide, too.",125,,,,Main_Ch14,M14_L0124
3,80,125,main_door_open,Dot,Main,body_move,,text,...,...,126,,,,Main_Ch14,M14_L0125
3,80,126,main_door_open,Player,Main,body_default1,,text,"그런데 나, 질문이 있어.",I have a question for you.,127,,,,Main_Ch14,M14_L0126
3,80,127,main_door_open,Dot,Main,,,text,어떤 질문?,What is it?,128,,,,Main_Ch14,M14_L0127
3,80,128,main_door_open,Player,Main,,,text,"뭉치야, 왜 색을 동경했어?","Dot, why did you admire color?",129,,,,Main_Ch14,M14_L0128
3,80,129,main_door_open,Dot,Main,,face_thinking,text,음.,Well.,130,,,,Main_Ch14,M14_L0129
3,80,130,main_door_open,Dot,Main,,face_blink,text,음...,Well...,131,,,,Main_Ch14,M14_L0130
3,80,131,main_door_open,Dot,Main,,,text,으으음...,Hmm...,132,,,,Main_Ch14,M14_L0131
3,80,132,main_door_open,Dot,Main,,,text,꿈 폐기물이 검정이라서.,Because dream filth is black.,133,,,,Main_Ch14,M14_L0132
3,80,133,main_door_open,Dot,Main,,,text,"꿈 폐기물은 내가 태어나서 처음으로 본\n가장 불결하고 혐오스러운 존재,","Dream filth was the first, and most grotesque\nthing I set eyes on when I was born.",134,,,,Main_Ch14,M14_L0133
3,80,134,main_door_open,Dot,Main,,face_eyeroll3,text,인간을 자살로 몰고 갈 가능성들이\n우글거리는 끔찍한 악의 덩어리였어.,An entity of evil crawling with possibilities\nthat drive humans to end their lives.,135,,,,Main_Ch14,M14_L0134
3,80,135,main_door_open,Dot,Main,,face_eyeroll3_stay,text,그래서 내 자신 또한 싫어했지.,"So I hated myself, too.",136,,,,Main_Ch14,M14_L0135
3,80,136,main_door_open,Dot,Main,,face_blink,text,그곳에서 태어나 멀리 벗어나지 못한...\n그저 검은 덩어리 같아서.,I felt like a black lump... born from\nthe filth and unable to escape it.,137,,,,Main_Ch14,M14_L0136
3,80,137,main_door_open,Player,Main,,,text,뭉치는 아직도 검정색을 싫어하는구나...,You still hate black...,138,,,,Main_Ch14,M14_L0137
3,80,138,main_door_open,Dot,Main,,,text,"아니, 아니. 더 이상 검정 자체를 싫어하진 않아.","No, no. I no longer hate black itself.",139,,,,Main_Ch14,M14_L0138
3,80,139,main_door_open,Dot,Main,,face_squeeze,text,이제 암흑은 나의 친구인걸.\n그 속에서 편안함을 느껴 봤었으니까.,The darkness is now a friend\nof mine. I’ve felt peace within it.,140,,,,Main_Ch14,M14_L0139
3,80,140,main_door_open,Dot,Main,,face_sad,text,"하지만 나의 검정은 암흑의 검정, 우주의 검정,\n까마귀의 검정, 물감의 검정도 아닌","But my black isn’t that of the Dark,\nor outer space, or ravens, or paint,",141,,,,Main_Ch14,M14_L0140
3,80,141,main_door_open,Dot,Main,,face_blink,text,폐기물의 검정이야.,but of the filth.,142,,,,Main_Ch14,M14_L0141
3,80,142,main_door_open,Dot,Main,,,text,인간의 영혼을 해치는 검정 말이야.,The kind of black that harms human souls.,143,,,,Main_Ch14,M14_L0142
3,80,143,main_door_open,Player,Main,,,text,폐기물의 검정이라...,A black of filth...,144,,,,Main_Ch14,M14_L0143
3,80,144,main_door_open,Player,Main,,,selection,폐기물의 검정은 돌이킬 수 없는 검정이라 생각하는구나.|폐기물의 검정은 자격을 박탈당한 검정이라 생각하는구나.,You think the black of filth is irrevocable.|You think the black of Filth isn’t a worthy color.,145|145,,,,Main_Ch14,M14_L0144
3,80,145,main_door_open,Dot,Main,,,text,"응, 그래서 나의 검정만은\n나의 육체에 버리고 가고 싶어.",Yes. So I want to leave\nmy black behind in my body.,146,,,,Main_Ch14,M14_L0145
