Main,ScriptKey,LineKey,Background,Actor,AnimState,DotAnim,DotExpression,TextType,KorText,EngText,NextLineKey,AnimScene,AfterScript,DeathNote,LocTable,LocKey
1,7,24,main_door_open,Dot,Main,,,text,그렇지? <nickname>. 네 생각에도\n그럴듯하게 들어맞을 것 같지?,"Right? You agree that I’ll somehow\nfit into the hole, <nickname>, right?",28,,,,Main_Ch2,M2_L0024
1,7,25,main_door_open,Dot,Main,,face_eyeroll2,text,어? 응? 으음... 으음.,Huh? Hm? Mm?,26,,,,Main_Ch2,M2_L0025
1,7,26,main_door_open,Dot,Main,,face_blink,text,"그렇지는 않을걸? 난 언제까지나 <nickname>,\n네가 알고 있는 유일무이한 뭉치일 거야.","Maybe... Most possibly... Not. I’ll always be\nthe one and only Dot you know, <nickname>.",27,,,,Main_Ch2,M2_L0026
1,7,27,main_door_open,Dot,Main,,,text,"응, 그래야만 할 거야.",Mm... I hope.,28,,,,Main_Ch2,M2_L0027
1,7,28,main_door_open,Dot,Main,,,text,난 결심했어. 그의 간절한 소망을 이뤄\n주기 위해 지금부터라도 단련할 거야.,"It’s decided. From now on, I’ll start\ntraining to fulfill his ardent wish.",29,,,,Main_Ch2,M2_L0028
1,7,29,main_door_open,Dot,Main,,,text,따라서 허공에 붙은 채로\n동그랗게 버티는 연습을 해 보겠어.,"First up, I’ll practice staying stuck\nsomewhere for a long time.",30,,,,Main_Ch2,M2_L0029
1,7,30,main_door_open,Dot,Main,,,text,<nickname>의 방에 마침 딱 알맞은 공간이 하나 있지?,"Don’t you have the perfect space\nfor that in your room, <nickname>?",31,,,,Main_Ch2,M2_L0030
1,7,31,main_door_open,Player,Main,,,selection4,침대 밑?|책장 속?|천장 표면?|창문 밖?,Under the bed?|In the bookshelf?|On the ceiling?|Outside the window?,32|35|32|32,,,,Main_Ch2,M2_L0031
1,7,32,main_door_open,Dot,Main,,,text,아!,Ah!,33,,,,Main_Ch2,M2_L0032
1,7,33,main_door_open,Dot,Main,,,text,그것도 좋지만 더욱 적당한 공간을 하나 찾았으니까.,"That’s good, but I’ve found\nan even better spot.",36,,,,Main_Ch2,M2_L0033
1,7,34,main_door_open,Player,Main,,,text,책장 속?,In the bookshelf?,35,,,,Main_Ch2,M2_L0034
1,7,35,main_door_open,Dot,Main,,,text,"응, 응! 바로 그거야! 나의 모퉁이.","Yes, yes! That’s it! My corner.",36,,,,Main_Ch2,M2_L0035
1,7,36,main_door_open,Dot,Main,,,text,내가 몸을 동그랗게 말아서 책장에 붙어 볼게. 난 완전한\n구가 될 거야... 뭉치는 건 가장 자신 있는 분야니까.,I’ll roll and stick myself to the bookshelf. I’ll\nbecome a perfect sphere... It’s what I do best.,37,,,,Main_Ch2,M2_L0036
1,7,37,main_door_open,Player,Main,body_ch2tremble,face_null,text,(뭉치가 빈 책장 벽에 몸을 던졌다.),(Dot threw themself\nat the empty shelf wall.),38,,,,Main_Ch2,M2_L0037
1,7,38,main_door_open,Player,Main,body_ch2drop,,text,(앗... 떨어졌다.),(Oh... Dot dropped.),39,,,,Main_Ch2,M2_L0038
1,7,39,main_door_open,Dot,Main,body_default1,face_blink,text,......,......,40,,,,Main_Ch2,M2_L0039
1,7,40,main_door_open,Dot,Main,,face_eyeroll,text,"이럴 리가 없는데. 이럴 리가 없는데.\n<nickname>, 날 다시 한 번만 붙여줄래?","It can’t be. It can’t be. <nickname>,\nwill you stick me there once more?",41,,,,Main_Ch2,M2_L0040
1,7,41,main_door_open,Player,Main,body_ch2tremble,face_null,text,(뭉치를 책장 벽에 붙여 주었다.),(Stick Dot back to the wall.),42,,,,Main_Ch2,M2_L0041
1,7,42,main_door_open,Player,Main,body_ch2drop,face_null,text,(앗... 떨어졌다.),(Oh... Dot dropped again.),43,,,,Main_Ch2,M2_L0042
1,7,43,main_door_open,Dot,Main,body_default1,face_eyeroll3,text,......,......,44,,,,Main_Ch2,M2_L0043
1,7,44,main_door_open,Player,Main,,face_blink,selection,"뭉치야, 너무 실망하지 마.|다시 한 번 붙여 줄까?","Dot, don’t be too discouraged.|Should I put you back there?",45|45,,,sun|moon,Main_Ch2,M2_L0044
1,7,45,main_door_open,Dot,Main,,,text,......,......,46,,,,Main_Ch2,M2_L0045
1,7,46,main_door_open,Dot,Main,,face_omg,text,"나라면 완전무결한 구가 되어줄 수 있을 것\n같았는데, 이게 다 잘못된 생각이었나?",I thought I could become a flawless sphere\nfor the man. Was all that a fantasy?,47,,,,Main_Ch2,M2_L0046
1,7,47,main_door_open,Dot,Main,,,text,수만 갈래의 가시밭길이 있었겠지. 하지만 나라면\n구름 길을 깔아 줄 수 있는 존재라고 느꼈는데.,He was facing countless thorny paths.\nI thought I could be the one to ease his pain.,48,,,,Main_Ch2,M2_L0047
1,7,48,main_door_open,Dot,Main,,face_blink,text,"물론 내가 아닌 다른 무언가일 수도 있겠지,\n세상은 넓고 내가 관측하지 못한 것들은 많으니까.","Of course, someone else could do it. The\nworld is big and there is much I haven’t seen.",49,,,,Main_Ch2,M2_L0048
1,7,49,main_door_open,Dot,Main,body_bounce,face_sad,text,하지만 지금 나를 만났잖아! 지금 기회가 왔어.\n내가 하지 못하면 어느 누가 할 수 있을까?,"But he met me! I have a chance.\nIf not me, then who?",50,,,,Main_Ch2,M2_L0049
1,7,50,main_door_open,Dot,Main,body_default1,face_sad,text,가여운 그가 기어이 돋아날 곳은 어디일까?,Where will the poor man\nfinally find rest?,51,,,,Main_Ch2,M2_L0050
1,7,51,main_door_open,Player,Main,,face_blink,text,뭉치의 몸통으로도 완벽하게\n채우는 건 힘든 일이었을지도 몰라.,"Even with your body, it may have been\ndifficult to fill his hole entirely.",52,,,,Main_Ch2,M2_L0051
1,7,52,main_door_open,Player,Main,,,text,그가 일을 대충 했을까? 그리도 간절한 결핍이었는데.,Think about how desperate and\nobsessed he must have been.,53,,,,Main_Ch2,M2_L0052
1,7,53,main_door_open,Player,Main,,,text,만들 수 있는 동그라미는 다 만들었겠지.,He would have made all the circles he could.,54,,,,Main_Ch2,M2_L0053
1,7,54,main_door_open,Player,Main,,,textbox,"뭉치처럼 끈적한 소재로도 만들어 봤을 거야, 가령...","Even ones that are sticky like you, such as...",55,,,,Main_Ch2,M2_L0054
1,7,55,main_door_open,Dot,Main,,,text,그렇지 않아. 지구상에 나 같은\n동그라미는 어디에도 없었어.,"No, he couldn’t have. A circle like me\ndoesn’t exist anywhere else on Earth.",56,,,,Main_Ch2,M2_L0055
1,7,56,main_door_open,Dot,Main,,,text,달에서 온 나는 그 어떤 물질과도 달라. 나만큼 그\n인간을 완벽하게 채워줄 가능성이 있는 건 없었어.,I’m different from any earthly substance.\nNo thing could have better filled that man.,57,,,,Main_Ch2,M2_L0056
1,7,57,main_door_open,Dot,Main,,,text,그런 만큼 나의 실패는 그 인간에게\n더욱 가혹한 의미를 띄는 거야.,"As such, my failure is even more harsh to him.",58,,,,Main_Ch2,M2_L0057
1,7,58,main_door_open,Dot,Main,body_default2_turn1,face_sad,text,내가 한심해. 지옥 같이\n한심해. 견딜 수가 없어.,I’m pathetic. Infernally\npathetic. I can’t deal with it.,59,,,,Main_Ch2,M2_L0058
1,7,59,main_door_open,Player,Main,body_default2_turn2,face_sad,text,(죄책감에 짓눌린 뭉치가 안쓰러워.),(It hurts to see Dot so wracked with guilt.),60,,,,Main_Ch2,M2_L0059
1,7,60,main_door_open,Player,Main,,face_sad,text,뭉치는 모든 인간이 행복하길 바라고 있기에 그의 고통을 견디기가 어려운 거지?,"You don’t want him in pain because\nyou want all humans to be happy, right?",61,,,,Main_Ch2,M2_L0060
1,7,61,main_door_open,Dot,Main,,face_blink,text,맞아. 너무 사랑하는 인간이 그렇게 결핍에 가려워하는 것을 보고만 있을 수 없었어.,That’s right. I couldn’t stand seeing him\nso tormented over something he can’t help.,62,,,moon|sun,Main_Ch2,M2_L0061
1,7,62,main_door_open,Dot,Main,,,text,물론 실패한 이상... 나의 무력감을 혐오하는 것만이 유일한 선택지겠지만.,But I’ve failed... so all that’s left for me\nis to despise my helplessness.,63,,,,Main_Ch2,M2_L0062
1,7,63,main_door_open,Player,Main,,,text,우리 인간을 사랑해 주는 마음은 너무나 고마워. 그치만...,It’s great that you love\neach and every one of us. But...,64,,,,Main_Ch2,M2_L0063
1,7,64,main_door_open,Player,Main,,,text,"구멍 난 인간 한 명 한 명을 다 채워 주려면 네가 너무 힘들지\n않을까? 세모난, 혹은 네모난 구멍을 만나게 된다면?",You can’t help solve everyone’s problems.\nWhat if you meet a triangle or square hole?,65,,,,Main_Ch2,M2_L0064
1,7,65,main_door_open,Player,Main,,,text,"더군다나 그 사람의 인생은 그 사람의 것이지,\n뭉치 네가 죄책감을 가질 일이 아니야.",And that man’s life belongs to\nhim. It’s not yours to grieve over.,66,,,,Main_Ch2,M2_L0065
1,7,66,main_door_open,Player,Main,body_default1,,text,뭉치가 너무 많은 의미 부여를 해서 스스로를 힘들게 하지 않았으면 좋겠어.,I don’t want you to burden yourself.,67,,,,Main_Ch2,M2_L0066
1,7,67,main_door_open,Dot,Main,,,text,...... 비약으로 느껴졌어?,Were there too many leaps in my logic?,68,,,,Main_Ch2,M2_L0067
1,7,68,main_door_open,Player,Main,,,text,"그래, 조금은.",Just a little.,69,,,,Main_Ch2,M2_L0068
1,7,69,main_door_open,Dot,Main,,,text,......,......,70,,,,Main_Ch2,M2_L0069
1,7,70,main_door_open,Player,Main,,,text,하지만 너의 다정한 심성까지도\n외면하지 않았으면 좋겠어.,But I still want you to keep\nthat kind heart of yours.,71,,,,Main_Ch2,M2_L0070
1,7,71,main_door_open,Dot,Main,,,text,"그래, 고마워... <nickname>.","Thank you, <nickname>...",72,,,,Main_Ch2,M2_L0071
1,7,72,main_door_open,Dot,Main,,,text,부끄러워서 녹아 버릴 것 같아. 괴물인 내가\n인간에게 부적절하게 참견하려고 한 걸까?,"I could just melt from the embarrassment.\nWas I, a monster, too nosy in human business?",73,,,,Main_Ch2,M2_L0072
1,7,73,main_door_open,Player,Main,,,selection,"글쎄, 인간들도 서로에게 똑같은 마음을 느낄 때가 있어.|위안이 될진 모르겠지만, 네가 괴물인 건 전혀 문제가 되지 않아.","Not really, humans can also feel that way.|You being a monster probably wasn't an issue.",74|74,,,sun|moon,Main_Ch2,M2_L0073
1,7,74,main_door_open,Dot,Main,,,text,정말? 어떻게 그래?,Really? How so?,75,,,,Main_Ch2,M2_L0074
1,7,75,main_door_open,Player,Main,,,text,누군가의 비어 있는 마음을 보고 가련함을\n느끼는 건 우리에게도 꽤나 흔한 일일지 몰라.,To see someone’s empty heart and feel pity\nmay be pretty common for us too.,76,,,,Main_Ch2,M2_L0075
1,7,76,main_door_open,Player,Main,,,text,"하나뿐인 특별한 방에 초대되었다는 도취감에 사로잡힌\n채, 평소의 나답지는 않은 일을 벌이기도 하지.","Amid the euphoria of having been invited to\na secret space, sometimes we act unlike ourselves.",77,,,,Main_Ch2,M2_L0076
1,7,77,main_door_open,Dot,Main,,,text,.....,......,78,,,,Main_Ch2,M2_L0077
1,7,78,main_door_open,Player,Main,,,text,꼭 아까의 뭉치처럼 말이야.,Like you did just then.,79,,,,Main_Ch2,M2_L0078
1,7,79,main_door_open,Dot,Main,,,text,.....,......,80,,,,Main_Ch2,M2_L0079
1,7,80,main_door_open,Dot,Main,,,text,결핍이란 건 모든 인간이 가지고 있는 거야? 분필로\n그린 눈으로는 볼 수 없는 마음의 빈 자리가.,"Deficiency... Is it in every human? A hole in\ntheir heart, invisible to my chalk-drawn eyes?",81,,,,Main_Ch2,M2_L0080
1,7,81,main_door_open,Player,Main,,,selection,모두는 빈 자리를 가진 채로 태어나.|모두는 살아가면서 마음에 빈 자리를 마련해.,Everyone is born with a hole.|Everyone ends up with a hole.,82|82,,,active|passive,Main_Ch2,M2_L0081
1,7,82,main_door_open,Dot,Main,,,text,너는 어느 쪽이야?,Which one are you?,83,,,,Main_Ch2,M2_L0082
1,7,83,main_door_open,Dot,Main,,,text,너에게도 채워지지 않는 갈증이 있어?,Do you have an unquenchable\nthirst for something too?,84,,,,Main_Ch2,M2_L0083
1,7,84,main_door_open,Player,Main,,,selection,당연히 나에게도 있지.|음... 당장 짚을 수는 없지만 분명 존재해.,"Of course I do.|I can’t name one right away, but I do.",85|85,,,,Main_Ch2,M2_L0084
1,7,85,main_door_open,Dot,Main,,face_close_turn,text,... 그렇구나. <nickname>의 빈 구석.,... I see. Your blank hole.,86,,,,Main_Ch2,M2_L0085
1,7,86,main_door_open,Dot,Main,,face_open,text,그런 너에게 추태를 보인 것 같아서\n더 창피해지려고 하지만...,Although it’s even more embarrassing\nthat I’ve shown that ugly side of me...,87,,,,Main_Ch2,M2_L0086
1,7,87,main_door_open,Player,Main,,face_blink,text,"너무 신경 쓰지 마, 뭉치.","Don’t worry about it too much, Dot.",88,,,,Main_Ch2,M2_L0087
1,7,88,main_door_open,Dot,Main,,,text,"응, 응. 아마도 좀 괜찮아진 것 같아.","Okay, okay. I’m a little better.",89,,,,Main_Ch2,M2_L0088
1,7,89,main_door_open,Dot,Main,,,text,다만 내 마음이 어떤지 당장은 잘 모르겠어. 모든\n걸 마디마디 곱씹어 보는 시간이 필요한 것 같아.,"But I’m still not sure how I feel right now. I\nneed time to dwell on everything, word by word.",90,,,,Main_Ch2,M2_L0089
1,7,90,main_door_open,Dot,Main,,face_close_turn,text,이제 조금 쉬어야겠다.,It’s time to rest now.,91,,,,Main_Ch2,M2_L0090
1,7,91,main_door_open,Dot,Main,,face_open,text,"지혜를 나눠 줘서 고마워, <nickname>.","Thank you for imparting\nyour wisdom, <nickname>.",,,anim_bed,,Main_Ch2,M2_L0091
3,8,92,main_bed,Dot,Main,body_default1,face_blink,text,비워진 그대로는 살아갈 수 없는 거야?,What’s wrong with being a little empty?,93,,,,Main_Ch2,M2_L0092
3,8,93,main_bed,Player,Main,,,text,그 인간이? 아니면 모든 인간이?,For that man? Or everyone?,94,,,,Main_Ch2,M2_L0093
3,8,94,main_bed,Dot,Main,,,text,그 인간부터 시작해 보고 싶어. 그러다 보면\n온 지구를 품을 수 있을 거야.,I’d like to start with him. Then\nwe could go around the world.,95,,,,Main_Ch2,M2_L0094
3,8,95,main_bed,Player,Main,,,text,(온 지구를... 어느새 나에게도 닿아 있을까?),(Around the world...\nmaybe it will reach me as well.),96,,,,Main_Ch2,M2_L0095
3,8,96,main_bed,Dot,Main,body_hmm_turn,,text,있는 그대로는 안 됐던 건가? 나는 구멍이 뚫린\n그의 모습이 아주 근사하다고 생각했거든.,Couldn’t he have stayed as he was?\nI thought his holey self was splendid.,97,,,,Main_Ch2,M2_L0096
3,8,97,main_bed,Dot,Main,body_hmm_stay,,text,동화 속의 인물이었다면 난 ‘반지 소년’이라는\n이름을 붙여 주었을 거야.,"If he were a storybook character,\nI would’ve named him ‘Ring Boy.’",98,,,,Main_Ch2,M2_L0097
3,8,98,main_bed,Player,Main,,,text,이름도 근사한 이름인 걸.,Great name.,99,,,,Main_Ch2,M2_L0098
3,8,99,main_bed,Dot,Main,body_default1,,text,반지 소년은 왜 구멍이 뚫리지 않은 상태가\n되고 싶어한 거야? 그 반대일 수도 있잖아.,Why did Ring Boy want to be hole-less?\nSome people might want the opposite.,100,,,,Main_Ch2,M2_L0099
3,8,100,main_bed,Player,Main,,,text,추측 정도는 가능하지만... 타인인 내가\n명쾌하게 답해주기는 어려운 것 같아.,I can guess... but it’s hard for me as\na stranger to give you a clear answer.,101,,,,Main_Ch2,M2_L0100
3,8,101,main_bed,Player,Main,,,text,이렇게 해 볼까. 반대로 하는 거야. 뭉치는\n뭉치의 검은 몸을 싫어하는 이유가 뭐야?,"How about this. Ask yourself a similar question.\nWhy do you dislike your black body so, Dot?",102,,,,Main_Ch2,M2_L0101
3,8,102,main_bed,Dot,Main,,,text,그건...,Because...,103,,,,Main_Ch2,M2_L0102
3,8,103,main_bed,Dot,Main,,,text,......,......,104,,,,Main_Ch2,M2_L0103
3,8,104,main_bed,Player,Main,,,text,천천히 대답해 줘도 좋아.,Take your time.,105,,,,Main_Ch2,M2_L0104
3,8,105,main_bed,Dot,Main,,,text,내가 달나라에서 본 꿈들과 나는 다르니까.\n나 혼자만 색채가 없는 시커먼 덩어리였으니까.,"Because I’m different from the dreams I’ve seen\non the Moon. I was the only black, colorless blob.",106,,,,Main_Ch2,M2_L0105
3,8,106,main_bed,Player,Main,,,text,반지 소년도 세모난 가족들 사이에서\n혼자만 동그라미로 태어난 사람이었지.,Ring Boy was also the only circular\nperson in a triangular family.,107,,,,Main_Ch2,M2_L0106
3,8,107,main_bed,Player,Main,,,text,비슷해 보이는 이들의 무리 속에서 홀로\n이질감을 갖는다는 건 꽤나 외로운 일이잖아.,Being different in a sea of\nsimilar faces can be lonesome.,108,,,,Main_Ch2,M2_L0107
3,8,108,main_bed,Dot,Main,,face_blink,text,...,...,109,,,,Main_Ch2,M2_L0108
3,8,109,main_bed,Dot,Main,,face_eyeroll2,text,그리고 나는 색채로 빛나는 몸을 가지는 상상을 해.\n꿈이 되어 지금과는 다른 아름다운 형체를 갖는 꿈을.,I’ll be a human’s dream. A beautifully crafted piece.,110,,,,Main_Ch2,M2_L0109
3,8,110,main_bed,Player,Main,,face_blink,text,반지 소년도 구멍이 뚫리지 않은 완전한 내가 되고\n싶었던 게 아닐까. 세모나진 못하더라도 파손되지는 않은.,"Maybe Ring Boy desired his hole-less self as well.\nIf not triangular, he wanted to be flawless.",111,,,,Main_Ch2,M2_L0110
3,8,111,main_bed,Player,Main,,,text,이상적인 나를 그리고 있다면\n지금의 나는 비교될 수밖에 없겠어.,"If you yearn for an ideal version of yourself,\nyour current self dulls in comparison.",112,,,,Main_Ch2,M2_L0111
3,8,112,main_bed,Dot,Main,,face_close_turn,text,...,...,113,,,,Main_Ch2,M2_L0112
3,8,113,main_bed,Dot,Main,,face_close,text,"그래, 그것뿐만은 아니지만. ‘검정’에\n대해서만큼은 아직 너에게 말할 수 없어.","Okay, although there’s more to it.\nI can’t discuss ‘black’ with you yet.",114,,,,Main_Ch2,M2_L0113
3,8,114,main_bed,Dot,Main,,,text,...... 깊고 우글거리는 장벽이 있어.,...... There’s an infested barrier.,115,,,,Main_Ch2,M2_L0114
3,8,115,main_bed,Dot,Main,,face_open,text,......,......,116,,,,Main_Ch2,M2_L0115
3,8,116,main_bed,Player,Main,,face_blink,text,(뭉치의 ‘검정’에 대한 것...),(Dot’s ‘black’...),117,,,,Main_Ch2,M2_L0116
3,8,117,main_bed,Player,Main,,,text,알았어. 지금은 더 물어보지 않을게.\n음... 반지 소년에 대한 건 이해했어?,"All right. I won’t press you. Mm... Do you\nunderstand Ring Boy now, though?",118,,,,Main_Ch2,M2_L0117
3,8,118,main_bed,Dot,Main,,face_eyeroll3,text,"응, 하지만 아름다운 인간이 어떻게 나 같은 괴물과\n같은 생각을 하지? ","Yes, but how can a beautiful human think like I do?",119,,,,Main_Ch2,M2_L0118
3,8,119,main_bed,Dot,Main,,,text,쉽게 받아들이기 어려워.,It’s hard to accept.,120,,,,Main_Ch2,M2_L0119
3,8,120,main_bed,Player,Main,,face_blink,text,그게 정말인 걸. 대부분의 인간이 제각각의\n구멍을 조금씩은 가지고 있으니까 말이야.,"It’s the truth. All people have a hole of\ntheir own, in different shapes and forms.",121,,,,Main_Ch2,M2_L0120
3,8,121,main_bed,Dot,Main,,,text,... 인간은 색채뿐만이 아니라 고유한\n얼룩도 가지고 있는 종족이구나.,... The human species not only\nhas colors but distinct stains.,122,,,,Main_Ch2,M2_L0121
3,8,122,main_bed,Player,Main,,,selection,그렇지. 인간이 마냥 근사하기만 한 건 아니거든.|우리를 이렇게나 멋지게 표현해 주다니 고맙네.,"Yes, so you see humans are not always great.|That's a neat way to describe us. Thanks.",123|127,,,passive|active,Main_Ch2,M2_L0122
3,8,123,main_bed,Dot,Main,,,text,......,......,124,,,,Main_Ch2,M2_L0123
3,8,124,main_bed,Dot,Main,body_move,,text,혹시... 계속 너희가 근사하다고 하면 안 될까?\n어떤 얼룩도 인간의 근사함을 해칠 순 없으니 말야!,"Can’t I keep saying that you all are great?\nAfter all, stains only add to you charm!",125,,,,Main_Ch2,M2_L0124
3,8,125,main_bed,Player,Main,body_default1,,selection,그치만... 내가 조금 쑥스러운걸.|뭉치가 그렇게 느낀다면야... 나쁠 건 없지.,"Well, it does make me feel shy.|If you feel that way... why not.",126|127,,,passive|active,Main_Ch2,M2_L0125
3,8,126,main_bed,Dot,Main,,face_eyeroll3,text,그렇다면... 혼자서만 생각할게. 마음속으로...,Alright... I’ll just think it to myself.,128,,,,Main_Ch2,M2_L0126
3,8,127,main_bed,Dot,Main,,,text,"응, 응응! 기뻐! 허락해 줘서 고마워!",Hooray! Thanks!,128,,,,Main_Ch2,M2_L0127
3,8,128,main_bed,Player,Main,,face_blink,text,그럼 다시 원래 이야기로 돌아와\n볼까? 어디까지 얘기했지?,Should we get back on\ntrack? Where were we?,129,,,,Main_Ch2,M2_L0128
3,8,129,main_bed,Dot,Main,,,text,‘결핍’의 기이한 부분에 대해.\n결국 처음으로 돌아오게 되겠네.,The strange effects of ‘deficiency.’\nSo we’re back where we started.,130,,,,Main_Ch2,M2_L0129
3,8,130,main_bed,Player,Main,,,text,반지 소년은 비워진 그대로는 살아갈 수 없는가?,Whether Ring Boy could\nhave lived with his hole?,131,,,,Main_Ch2,M2_L0130
3,8,131,main_bed,Dot,Main,,,text,"응, 그가 고유하게 태어난 모습과, 그가 고유하게 살아온\n궤적을 외면하면서까지 그걸 메우려는 이유가 뭘까?","Yes. Why did he fill it when it made him dismiss\nhis original identity, his original path of life?",132,,,,Main_Ch2,M2_L0131
3,8,132,main_bed,Dot,Main,,,text,어쩌면 그건 고유의 반지 모양을 훼손하려는\n파괴적인 행동이었을지도 몰라.,Perhaps it was destructive behavior intended\nto damage the original ring shape.,133,,,,Main_Ch2,M2_L0132
3,8,133,main_bed,Dot,Main,,,text,반지 소년의 구멍은 이미 그의 일부가 된 지 오래니까.\n그 사실을 차마 견딜 수 없었던 거야.,Ring Boy’s hole was already a part of him.\nHe just couldn’t cope with the fact.,134,,,,Main_Ch2,M2_L0133
3,8,134,main_bed,Dot,Main,,,text,하지만... 그에겐 정말 안타깝게도.\n어쩌면 '결핍'이란...,But... unfortunately for him. Maybe deficiencies...,135,,,,Main_Ch2,M2_L0134
3,8,135,main_bed,Dot,Main,,,text,패인 흉터 같은 게 아닐까. ,are like deep scars.,136,,,,Main_Ch2,M2_L0135
