Sub,ScriptNumber,LineKey,Color,Actor,AnimState,DotAnim,TextType,KorText,EngText,NextLineKey,DeathNote,AfterScript,Exeption,LocTable,LocKey
1,15,20,1,Dot,Sub,,text,털을 만져보는 것도 허락해 주었지.\n근사한데 상냥하기까지.,She even let me touch her fur.\nA truly refined lady.,21,,,,Sub_Ch3,S3_L0020
1,15,21,1,Dot,Sub,anim_eyesside_turn,text,"이건 너와 나 사이의 귓속말인데,\n어, 그가 아직 창가에 있어.","And just between you and me,\nshe’s still on the windowsill.",22,,,,Sub_Ch3,S3_L0021
1,15,22,1,Player,Sub,anim_eyesside,text,"어... 저기 있다고, 지금?","Right, so... So. She’s still\nthere, like, right now?",23,,,,Sub_Ch3,S3_L0022
1,15,23,1,Player,Sub,anim_eyesside,text,"거미가? 아니, 하하...\n예술가 선생이?","The spider? Wait, no... the artist?",24,,,,Sub_Ch3,S3_L0023
1,15,24,1,Dot,Sub,anim_eyesblink,text,"응, 응! <nickname>, 털을 만지게 해 준 답례로\n나도 선물을 주고 싶은데...","Yes, that’s it, <nickname>. I’d like\nto give her a thank-you present.",25,,,,Sub_Ch3,S3_L0024
1,15,25,1,Dot,Sub,anim_sub_spiderdot,text,"어때, 좀 닮았어? 그에\n대한 나의 존경을 담았어.",See the resemblance?\nIt’s a token of my respect.,26,,,,Sub_Ch3,S3_L0025
1,15,26,1,Player,Sub,,selection,"오, 그럼. 그가 정말 기뻐할걸?|거미들의 취향은 잘 모르겠네.",Sure. I know she’ll be thrilled.|I’m not sure what spiders find appealing.,27|28,sun|moon,,,Sub_Ch3,S3_L0026
1,15,27,1,Dot,Sub,anim_eyesblink,text,"한시름 놓을 수 있겠어. 고마워, <nickname>.","What a relief.\nThank you, <nickname>.",29,,,,Sub_Ch3,S3_L0027
1,15,28,1,Dot,Sub,anim_eyesblink,text,"아무래도 그럴 수 있겠다.\n<nickname>, 너는 인간이니까.","I don’t blame you.\nYou are human, after all.",29,,,,Sub_Ch3,S3_L0028
1,15,29,1,Dot,Default,anim_bounce,text,다녀올게. 행운을 빌어 줘!,"Well, I’ll be back.\nWish me luck!",,,anim_walking,,Sub_Ch3,S3_L0029
2,16,30,1,Dot,Default,anim_bounce,text,"아, 얼마나 황홀할까, <nickname>!","Oh, how splendid it\nmust be, <nickname>",31,,,,Sub_Ch3,S3_L0030
2,16,31,1,Dot,Default,anim_sub_light,text,푸르른 하늘을 가로지르며\n구름 너머로 내달리는 삶이란!,To soar across the blue sky and\nrace far beyond the clouds!,32,,,,Sub_Ch3,S3_L0031
2,16,32,1,Dot,Default,,text,"날 묶어 두는 어떠한 족쇄도 없이,\n그저 나로서 자유롭게 영원한 아이가 되어","To be a child forever,\nfree and whole and unchained,",33,,,,Sub_Ch3,S3_L0032
2,16,33,1,Dot,Default,,text,매일 매일을 행복하게 모험하고\n탐구하고 탐닉하기만 하며 살 수 있다면!,and spend each day adventuring\nand exploring life itself!,34,,,,Sub_Ch3,S3_L0033
2,16,34,1,Player,Sub,,selection,"(어디에서 들어 본 이야기네... 아, 소설이었던가?)|(푸르른 하늘, 영원한 아이? 무슨 소리지?)","(Sounds familiar. A book, maybe?)|(Blue sky? A child forever? Huh?)",35|36,sun|moon,,,Sub_Ch3,S3_L0034
2,16,35,1,Player,Sub,anim_eyesblink,text,"혹시 뭉치, 어떠한 책을 읽은 거야?","Have you been reading\nwhat I think you have, Dot?",37,,,,Sub_Ch3,S3_L0035
2,16,36,1,Player,Sub,anim_eyesblink,text,"혹시 뭉치, 지금 어떤 이야기를 하는 거야?","Do you mind me asking\nwhat this is about, Dot?",37,,,,Sub_Ch3,S3_L0036
2,16,37,1,Dot,Sub,anim_eyesblink,text,<피터 팬>이라는 책을 읽게 되었어.,I’ve been reading\n<Peter Pan>.,38,,,,Sub_Ch3,S3_L0037
2,16,38,1,Dot,Default,anim_move,text,"순수하고 쾌활한, 때로는 매정한 피터처럼\n난 그 어떤 것도 짊어지지 않으려 해!","And like him, pure and merry and at times\ncruel, I won’t be burdened by anything!",39,,,,Sub_Ch3,S3_L0038
2,16,39,1,Dot,Sub,anim_eyesblink,text,"그래서 그 어떤 것도 잃을 수 없는,\n영원한 아이가 될 거야.","And so forever a child I will be,\nwith nothing to lose.",40,,,,Sub_Ch3,S3_L0039
2,16,40,1,Dot,Sub,,text,"그곳엔 상실이 없을 거야, 압박도, 불안도,\n고통스러운 고민들도 없을 거야!","No more loss, pressure, anxiety,\nor agonizing troubles!",41,,,,Sub_Ch3,S3_L0040
2,16,41,1,Player,Sub,,selection,(눈감고 뭉치를 응원한다.)|(뭉치에게 현실을 이야기해 준다.),(Cheer Dot on.)|(Speak of reality.),42|52,sun|moon,,,Sub_Ch3,S3_L0041
2,16,42,1,Player,Sub,,text,영원히 아이 같은 뭉치...,"Dot, the eternal child.",43,,,,Sub_Ch3,S3_L0042
2,16,43,1,Player,Sub,,text,넌 인간이 아니니까 가능할지도\n모르겠네. 응원하고 싶어.,You’re not human so it might be possible!\nI’d like to cheer you on.,44,,,,Sub_Ch3,S3_L0043
2,16,44,1,Player,Sub,,text,"하지만 계속 지금의 천진한 뭉치로 남아\n있다면, 꿈 또한 될 수 없는 것 아니야?","But if you remain innocent forever,\nwon’t you have to give up on being a dream?",45,,,,Sub_Ch3,S3_L0044
2,16,45,1,Player,Sub,,text,...,...,46,,,,Sub_Ch3,S3_L0045
2,16,46,1,Dot,Sub,anim_eyesdown_turn,text,어...? 어... 어...... 그건 정말이지\n생각도 못한 불상사인데......,Oh...? Oh... well...... I hadn’t\nquite thought of that......,47,,,,Sub_Ch3,S3_L0046
2,16,47,1,Player,Sub,,selection,(나도 어릴 땐 자라는 게 무서웠지.)|(나는 빨리 어른이 되고 싶었었는데...),(I was scared to grow up once too.)|(I couldn’t wait to grow up...),48|50,moon|sun,,,Sub_Ch3,S3_L0047
2,16,48,1,Player,Sub,anim_eyesblink,text,나도 어릴 땐 자라나고 싶지 않았어.\n너의 마음을 알아.,I didn’t want to grow up either.\nI know how you feel.,49,,,,Sub_Ch3,S3_L0048
2,16,49,1,Player,Sub,,text,"하지만 뭉치야, 자라나는 건\n생각만큼 두려워할 일이 아니야!","But Dot, that isn’t\nsomething to be afraid of!",55,,,,Sub_Ch3,S3_L0049
2,16,50,1,Player,Sub,anim_eyesblink,text,"뭉치, 그것 알아? 나는 빨리 어른이\n되고 싶어 하던 아이였어.","You know what, Dot? I couldn’t wait\nto grow up when I was young.",51,,,,Sub_Ch3,S3_L0050
2,16,51,1,Player,Sub,,text,자라나는 건 생각보다 신나는 일이었거든!,Growing up was so much\nmore exciting than I’d thought!,55,,,,Sub_Ch3,S3_L0051
2,16,52,1,Player,Sub,anim_eyesblink,text,"그런데, 있지... 책 속이 아닌 실제의\n세계에서는 실현되기 어려운 일이야.",Maybe in books... but it’s hard\nto do so in the real world.,53,,,,Sub_Ch3,S3_L0052
2,16,53,1,Player,Sub,,text,"모든 아이는 자라나기 마련이고,",All children grow.,54,,,,Sub_Ch3,S3_L0053
2,16,54,1,Player,Sub,,text,뭉치 또한 이루고 싶은 꿈이 있으니까\n천천히 시간이 흐르며 자라나겠지.,"And so will you, because you have\nsomething you want to achieve.",55,,,,Sub_Ch3,S3_L0054
2,16,55,1,Dot,Sub,anim_eyesblink,text,너 역시 ‘자라난’ 거야?,Did you ‘grow’ too?,56,,,,Sub_Ch3,S3_L0055
2,16,56,1,Player,Sub,,text,"그럼, 나도 더 이상 어린 아이가 아니지.","Of course, I’m not\na child anymore.",57,,,,Sub_Ch3,S3_L0056
2,16,57,1,Player,Sub,,text,나도 처음에는 아쉬웠어. 자라나기 위해\n하늘을 뛰노는 자유를 잃어야 하니까.,I wasn’t happy at first either. I was\nno longer free to romp about the sky.,58,,,,Sub_Ch3,S3_L0057
2,16,58,1,Player,Sub,,text,하지만 뛰노는 자유를 잃은 대신\n나에겐 또 다른 힘이 생겼어.,But in losing that freedom I gained\na different kind of power.,59,,,,Sub_Ch3,S3_L0058
2,16,59,1,Dot,Sub,,text,어떤 힘?,The power to do what?,60,,,,Sub_Ch3,S3_L0059
2,16,60,1,Player,Sub,anim_eyesblink,selection,스스로 결정을 내릴 수 있는 힘.|자신을 정의해 나갈 수 있는 힘.,To decide for myself.|To define myself.,61|85,moon|sun,,,Sub_Ch3,S3_L0060
2,16,61,1,Player,Sub,,text,누군가에게 의지할 필요 없이\n스스로 결정을 내릴 수 있는 힘.,The power to make decisions for myself\n without having to rely on others.,62,,,,Sub_Ch3,S3_L0061
2,16,62,1,Player,Sub,,text,그 힘은 곧 책임감과 또 다른\n모양의 자유를 동시에 쥐여 줬어.,"And that power gave me responsibility,\nas well as a different form of freedom.",63,,,,Sub_Ch3,S3_L0062
2,16,63,1,Player,Sub,,text,책임 없이 마냥 뛰놀 수 있던\n아이의 자유와는 달라.,Not like that of a naive child\nwith no responsibilities.,64,,,,Sub_Ch3,S3_L0063
2,16,64,1,Player,Sub,,text,하나를 얻기 위해 당연히\n하나를 잃어야 하는 세상 속에서,In a world where to gain something\nmeans to lose something,65,,,,Sub_Ch3,S3_L0064
2,16,65,1,Player,Sub,,text,"무엇을 얻고 잃을지를 나의 의지대로 선택하고,\n그 결과를 책임지고자 하는 자유지.","I’m free to decide what I’ll lose and gain,\nand free to face the consequences.",66,,,,Sub_Ch3,S3_L0065
2,16,66,1,Dot,Sub,anim_eyesside_turn,text,인간들에게는 그런 힘이\n생기는구나. 나에게도 그럴까?,I didn’t know humans gained that kind of\npower. Will I have it too someday?,67,,,,Sub_Ch3,S3_L0066
2,16,67,1,Dot,Sub,anim_eyesblink,text,꿈이 된 후에?,After I become a dream?,68,,,,Sub_Ch3,S3_L0067
2,16,68,1,Player,Sub,,selection,글쎄...|그럼.,Well...|Of course.,69|73,passive|active,,,Sub_Ch3,S3_L0068
2,16,69,1,Player,Sub,,text,미래를 확신할 수는 없겠지.,"Well, we can’t say\nfor certain just yet.",70,,,,Sub_Ch3,S3_L0069
2,16,70,1,Player,Sub,,text,하지만 어떠한 강렬한 꿈들은\n나의 하루를 종일 뒤흔들기도 했어.,But I remember dreams that\nrocked my day from start to finish.,71,,,,Sub_Ch3,S3_L0070
2,16,71,1,Player,Sub,,text,아주 잔잔한 물결처럼\n아침을 울리던 꿈들도 있었지.,And others that echoed in my\nmornings like gentle ripples.,72,,,,Sub_Ch3,S3_L0071
2,16,72,1,Player,Sub,,text,"뭉치가 울림을 주는 꿈이 된다면,\n힘이 생겼다고 말할 수 있을 거야.","If you become a dream that echoes within,\nthat would mean you have that strength.",78,,,,Sub_Ch3,S3_L0072
2,16,73,1,Player,Sub,,text,"그럼. 한 사람의 아침을 좌우할 수 있는 힘,",Of course. The strength to determine\n someone’s morning.,74,,,,Sub_Ch3,S3_L0073
2,16,74,1,Player,Sub,,text,한 사람의 무의식에 하나의 점을\n남길 수 있는 힘이 주어지지 않을까?,Wouldn’t you have the strength to leave a\n single blot on someone’s subconscious?,75,,,,Sub_Ch3,S3_L0074
2,16,75,1,Dot,Sub,anim_move,text,...!,...!,76,,,,Sub_Ch3,S3_L0075
2,16,76,1,Dot,Default,anim_move,text,하나의 점! 동그란 나를 닮은?,A single blot! Round like me?,77,,,,Sub_Ch3,S3_L0076
2,16,77,1,Player,Sub,anim_eyesblink,selection,"응, 이왕이면 끈적거리는 점.|응, 이왕이면 눈썹도 찍힌 점.","Yes, and a sticky one to boot.|Yes, one with eyebrows to boot.",78|78,passive|active,,,Sub_Ch3,S3_L0077
2,16,78,1,Player,Sub,anim_eyesblink,text,그리고 지금의 뭉치만이 가진\n힘이 있을 거야. 그걸 잊지 마.,And you’re strong in your\nown way right now too.,79,,,,Sub_Ch3,S3_L0078
2,16,79,1,Dot,Sub,,text,아직은 보이지 않지만...,I don’t see it just yet...,80,,,,Sub_Ch3,S3_L0079
2,16,80,1,Dot,Sub,,text,정말 <nickname>의 말처럼\n어딘가에 숨어 있을지 몰라.,"But it might be hiding\nsomewhere, like you said.",81,,,,Sub_Ch3,S3_L0080
2,16,81,1,Dot,Default,anim_eyesdown_turn,text,내 작고 검은 몸 사이에 꽂혀 있다거나...,Pinned somewhere in my small black body...,82,,,,Sub_Ch3,S3_L0081
2,16,82,1,Dot,Default,anim_eyescorner,text,으음. 으으으음...,Hm. Hmmm...,83,,,,Sub_Ch3,S3_L0082
2,16,83,1,Dot,Default,anim_eyesside,text,그때의 나는 어떻게 변해 있을까?,I wonder how different I’ll be?,84,,,,Sub_Ch3,S3_L0083
2,16,84,1,Dot,Default,,text,"어떤 자유를 누리며,\n어떤 책임을 지고 있을까?","What freedoms will I have, and\nwhat responsibilities will I bear?",110,,,,Sub_Ch3,S3_L0084
2,16,85,1,Player,Sub,anim_eyesblink,text,자신을 무한히 정의해 나갈 수 있는 힘.,The power to define myself infinitely.,86,,,,Sub_Ch3,S3_L0085
2,16,86,1,Player,Sub,,text,어른이 되었다는 게 성장이\n끝났다는 뜻은 아니야.,Being an adult doesn’t mean\nyou’re done growing up.,87,,,,Sub_Ch3,S3_L0086
2,16,87,1,Player,Sub,,text,"자신과 긴밀하게 소통하며\n진정으로 원하는 것을 찾아가는 기회,","You’ll be gifted with the opportunity\nto communicate with yourself,",88,,,,Sub_Ch3,S3_L0087
2,16,88,1,Player,Sub,,text,자유롭게 나를 정의해 나갈 수 있는\n기회를 매일 매일 선물받게 되거든.,"discover what you truly want,\nand define yourself freely, every day.",89,,,,Sub_Ch3,S3_L0088
2,16,89,1,Player,Sub,,text,성장의 새로운 챕터가\n시작되었다고 볼 수도 있을 거야!,It will be like a brand new\nchapter of your growth!,90,,,,Sub_Ch3,S3_L0089
2,16,90,1,Player,Sub,,text,"무거운 책임감이 부여되기도 하지만,\n그만큼 재미있고 벅차오르는 일이야.","It requires responsibility, but more than\nworth it. It’s that fun and exciting.",91,,,,Sub_Ch3,S3_L0090
2,16,91,1,Dot,Sub,,text,인간들에게는 그런 힘이 생기는구나.\n나에게도 그럴까?,I didn’t know humans gained that kind of\nstrength. Will I have it too someday?,92,,,,Sub_Ch3,S3_L0091
2,16,92,1,Dot,Sub,,text,꿈이 된 후에?,After I become a dream?,93,,,,Sub_Ch3,S3_L0092
2,16,93,1,Player,Sub,,selection,글쎄...|그럼.,Well...|Of course.,94|98,passive|active,,,Sub_Ch3,S3_L0093
2,16,94,1,Player,Sub,,text,"글쎄, 미래를 확신할 수는 없겠지.","Well, we can’t say for certain just yet.",95,,,,Sub_Ch3,S3_L0094
2,16,95,1,Player,Sub,,text,하지만 어떠한 강렬한 꿈들은\n나의 하루를 종일 뒤흔들기도 했어.,But some striking dreams would\nrock my day from start to finish.,96,,,,Sub_Ch3,S3_L0095
2,16,96,1,Player,Sub,,text,아주 잔잔한 물결처럼\n아침을 울리던 꿈들도 있었지.,And others would echo my\nmornings like gentle ripples.,97,,,,Sub_Ch3,S3_L0096
2,16,97,1,Player,Sub,,text,"뭉치가 울림을 주는 꿈이 된다면,\n힘이 생겼다고 말할 수 있을 거야.","If you become a dream that moves people,\nthat will mean you have that strength.",103,,,,Sub_Ch3,S3_L0097
2,16,98,1,Player,Sub,,text,"그럼. 한 사람의 아침을 좌우할 수 있는 힘,",Of course. The power to determine\nsomeone’s morning.,99,,,,Sub_Ch3,S3_L0098
2,16,99,1,Player,Sub,,text,한 사람의 무의식에 하나의 점을\n남길 수 있는 힘이 주어지지 않을까?,Wouldn’t you have the power to leave a\nsingle blot on someone’s subconscious?,100,,,,Sub_Ch3,S3_L0099
2,16,100,1,Dot,Default,anim_move,text,...!,...!,101,,,,Sub_Ch3,S3_L0100
2,16,101,1,Dot,Default,anim_move,text,하나의 점! 동그란 나를 닮은?,A single blot! Round like me?,102,,,,Sub_Ch3,S3_L0101
2,16,102,1,Player,Sub,anim_eyesblink,selection,"응, 이왕이면 끈적거리는 점.|응, 이왕이면 눈썹도 찍힌 점.","Yes, and a sticky one to boot.|Yes, one with eyebrows to boot.",103|103,moon|sun,,,Sub_Ch3,S3_L0102
2,16,103,1,Player,Sub,,text,그리고 지금의 뭉치만이 가진\n힘이 있을 거야. 그걸 잊지 마.,And you have power just now too.,104,,,,Sub_Ch3,S3_L0103
2,16,104,1,Dot,Sub,,text,아직은 보이지 않지만...,I don’t see it just yet...,105,,,,Sub_Ch3,S3_L0104
2,16,105,1,Dot,Sub,,text,정말 <nickname>의 말처럼\n어딘가에 숨어 있을지 몰라.,"But it might be hiding\nsomewhere, like you said.",106,,,,Sub_Ch3,S3_L0105
2,16,106,1,Dot,Default,anim_eyesdown_turn,text,내 작고 검은 몸 사이에 꽂혀 있다거나...,Pinned somewhere in\nmy small black body...,107,,,,Sub_Ch3,S3_L0106
2,16,107,1,Dot,Default,anim_eyescorner,text,으음. 으으으음...,Hm. Hmmm...,108,,,,Sub_Ch3,S3_L0107
2,16,108,1,Dot,Default,anim_eyesside,text,그때의 나는 어떻게 변해 있을까.,I wonder how different I’ll be?,109,,,,Sub_Ch3,S3_L0108
2,16,109,1,Dot,Default,,text,"어떤 자유를 누리며, 어떤 이름으로\n스스로를 부르고 있을까?","What freedoms will I have, and\nwhat responsibilities will I bear?",110,,,,Sub_Ch3,S3_L0109
2,16,110,1,Player,Sub,anim_eyesblink,text,"성장에 성장에 성장을, 변화에 변화를\n거듭하면서도 내가 꾹 쥐고 있는 게 있다면","Constant growth, constant change.\nBut if there’s something I hold tight to,",111,,,,Sub_Ch3,S3_L0110
2,16,111,1,Player,Sub,,text,그걸 바라보며 나에게 뭐가 제일\n소중한 것인지를 알아갈 수 있을 거야.,it will help me realize\nwhat matters most to me.,112,,,,Sub_Ch3,S3_L0111
2,16,112,1,Player,Sub,,selection,성장을 가장 소중히 여기게 될지도 몰라.|그것을 알게 되는 것이 바로 성장일지 몰라.,And what matters most to me might be growth.|And maybe that’s what growth is.,113|113,sun|moon,,,Sub_Ch3,S3_L0112
2,16,113,1,Dot,Sub,,text,"응, 맞아! 성장한다는 게 생각보다\n두려운 게 아닐지도 모르겠어.",You’re right! Growing up might\nnot be so scary after all.,114,,,,Sub_Ch3,S3_L0113
2,16,114,1,Dot,Default,anim_eyescorner_turn,text,분명 불안해지지만...,I’m still anxious...,115,,,,Sub_Ch3,S3_L0114
2,16,115,1,Dot,Sub,anim_move,text,지금의 떨림 안엔 설렘도 함께\n돌아다니는 것 같거든. 히히.,but it’s a good kind of anxious.\nLike trembling butterflies.,,,anim_writing,,Sub_Ch3,S3_L0115
3,17,116,0,Dot,Sub,anim_eyesblink,text,"<nickname>, 처음으로 눈을 떴던 순간,\n넌 어떤 기분이었어?","What was it like, the first time\nyou opened your eyes?",117,,,,Sub_Ch3,S3_L0116
3,17,117,0,Player,Sub,,text,처음으로 눈을 떴던 순간?,The first time I opened my eyes?,118,,,,Sub_Ch3,S3_L0117
3,17,118,0,Player,Sub,,selection,오늘 아침에 나의 기분은...|어... 그게 무슨 뜻이야?,You mean this morning?|Uh. What do you mean?,119|119,passive|active,,,Sub_Ch3,S3_L0118
3,17,119,0,Dot,Sub,,text,"아, 음, 음... 그러니까... 네가 세상에 태어나\n처음으로 두 눈을 뜨게 되었던 순간 말이야.","Oh, I meant... when you came into this world,\nand opened your eyes for the first time.",120,,,,Sub_Ch3,S3_L0119
3,17,120,0,Dot,Sub,,text,그 순간은 어땠어? 너에게\n어떤 기억으로 남아 있어?,"Looking back on that moment,\nwhat do you see?",121,,,,Sub_Ch3,S3_L0120
3,17,121,0,Player,Sub,,text,"(아, 정말 갓 태어났을 때 말이구나.\n전혀 기억이 나질 않는데...)","(Oh, so Dot was being literal.\nI honestly don’t remember...)",122,passive|active,,,Sub_Ch3,S3_L0121
3,17,122,0,Player,Sub,,text,사실... 하나도 기억나지 않아.,Well... I can’t remember anything.,123,,,,Sub_Ch3,S3_L0122
3,17,123,0,Player,Sub,,text,갓난 아기일 때의 기억을 아직도\n기억하는 사람이 있을까? 잘 모르겠네...,Does anyone have memories of\nbeing a baby? I wouldn’t know.,124,,,,Sub_Ch3,S3_L0123
3,17,124,0,Dot,Sub,,text,첫 숨을 틔워 내며 세계를\n온몸으로 감각한 순간인데도?,But it was the first time the\nworld flooded your senses!,125,,,,Sub_Ch3,S3_L0124
3,17,125,0,Dot,Sub,,text,그다지도 강렬하고 아름다운 찰나에\n 대한 기억이 없단 말이야? 어째서?,"Such a powerful moment,\nand you remember nothing? How?",126,,,,Sub_Ch3,S3_L0125
3,17,126,0,Player,Sub,,text,음... 인간들에게는 주기적으로 ‘망각’이라는 것이 찾아와.,Well... humans often ‘forget’ things.,127,,,,Sub_Ch3,S3_L0126
3,17,127,0,Player,Default,,text,"기억에서 지워진다는 뜻인데,","As in, we lose our memories.",128,,,,Sub_Ch3,S3_L0127
3,17,128,0,Player,Sub,,text,"그래서 아주 오랜 기억들은 대부분 사라지거나,\n어렴풋한 잔상으로나마 존재하게 돼.",So old memories either evaporate\nor linger as vague images.,129,,,,Sub_Ch3,S3_L0128
3,17,129,0,Dot,Sub,anim_eyesup_turn,text,망각. 망각... 생소하지만 이해하고 싶어.,Forgetting... an unfamiliar concept\nbut one I’d like to comprehend.,130,,,,Sub_Ch3,S3_L0129
3,17,130,0,Dot,Sub,anim_eyesblink,text,시간이 필요해. 나중에 다시 기억에\n대한 이야기를 나눌 수 있었으면 좋겠다.,I need time to absorb this.\nI hope we’ll talk about ‘forgetting’ later.,131,,,,Sub_Ch3,S3_L0130
3,17,131,0,Player,Sub,,text,음...,Well...,132,,,,Sub_Ch3,S3_L0131
3,17,132,0,Player,Sub,,text,뭉치 너는?,"What about you, Dot?",133,,,,Sub_Ch3,S3_L0132
3,17,133,0,Player,Sub,,text,최초로 눈을 뜬 순간이 기억\n난다면... 너에겐 어떤 순간이었어?,If you remember opening your eyes\nfor the first time... what was it like?,134,,,,Sub_Ch3,S3_L0133
3,17,134,0,Dot,Sub,,text,응. 내가 최초로 눈을 뜬 순간.,Alright. The very first time.,135,active|passive,,,Sub_Ch3,S3_L0134
3,17,135,0,Dot,Default,anim_eyescorner_turn,text,......,......,136,,,,Sub_Ch3,S3_L0135
3,17,136,0,Dot,Default,anim_eyescorner,text,그건 처음 느껴 본 ‘생’의 감각이었어.,It was my first brush with life.,137,,,,Sub_Ch3,S3_L0136
3,17,137,0,Dot,Default,anim_eyesside,text,처음 가져 보는 눈알과 씨름하느라 그를\n제대로 살피기까지는 오랜 시간이 걸렸는데.,"My first pair of eyeballs, too, so it took\na while to get a good look at him.",138,,,,Sub_Ch3,S3_L0137
3,17,138,0,Dot,Sub,anim_eyesblink,text,조금 적응이 되니 눈 앞에 고요하지만\n뜨겁게 일렁이는 형체가 보였어.,"But when I finally did, I saw a silent\nbut flickering body of heat.",139,,,,Sub_Ch3,S3_L0138
3,17,139,0,Dot,Sub,anim_move,text,불을 닮은 소년이었지.\n그의 이름은 ‘레드’였어.,It was a boy with flaming red hair.,140,,,,Sub_Ch3,S3_L0139
3,17,140,0,Player,Sub,anim_eyesblink,text,전에 뭉치에게 들어 본 이름인 것 같아.\n그도 꿈 공장의 직원이었던 거야?,I think you mentioned him before\nWas he a factory worker as well?,141,,,,Sub_Ch3,S3_L0140
3,17,141,0,Dot,Sub,,text,"아니. 꿈 공장 위에도 달 사람들은\n살겠지만... 나와 함께 있던 이들은,","No. There must be moon people\nabove the factory, but the ones I met",142,,,,Sub_Ch3,S3_L0141
3,17,142,0,Dot,Default,anim_eyesdown_turn,text,꿈 공장 아래에 살았어. 꿈 폐기물이\n버려지던 구덩이인 ‘크레이터’를 청소하며.,lived under the factory. Cleaning the\nCrater where dream filth is discarded.,143,,,,Sub_Ch3,S3_L0142
3,17,143,0,Player,Sub,anim_eyesdown,text,"아, 그렇구나.","Oh, I see.",144,,,,Sub_Ch3,S3_L0143
3,17,144,0,Player,Sub,,text,(크레이터 청소부라니. 꿈 공장 위와\n아래의 풍경이 사뭇 다른가 보네...),"(Crater Cleaners. I guess hierarchy\nexists everywhere, even on the Moon.)",145,,,,Sub_Ch3,S3_L0144
3,17,145,0,Dot,Sub,,text,...,...,146,,,,Sub_Ch3,S3_L0145
